ensemble,GCM,scenario,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,y2023,y2024,y2025,y2026,y2027,y2028,y2029,y2030,y2031,y2032,y2033,y2034,y2035,y2036,y2037,y2038,y2039,y2040,y2041,y2042,y2043,y2044,y2045,y2046,y2047,y2048,y2049,y2050,y2051,y2052,y2053,y2054,y2055,y2056,y2057,y2058,y2059,y2060,y2061,y2062,y2063,y2064,y2065,y2066,y2067,y2068,y2069,y2070,y2071,y2072,y2073,y2074,y2075,y2076,y2077,y2078,y2079,y2080,y2081,y2082,y2083,y2084,y2085,y2086,y2087,y2088,y2089,y2090,y2091,y2092,y2093,y2094,y2095,y2096,y2097,y2098,y2099,y2100
FAIR,FAIR_46,FACTS,0.221744,0.239153,0.252885,0.268782,0.289714,0.31712,0.348585,0.381924,0.415257,0.446246,0.473056,0.495737,0.515983,0.536413,0.557704,0.579902,0.602929,0.627246,0.655258,0.688751,0.723801,0.758539,0.791119,0.821557,0.850042,0.875892,0.900535,0.92604,0.954133,0.985449,1.02178,1.06195,1.103878,1.144893,1.181272,1.212038,1.240273,1.268573,1.297529,1.328746,1.364119,1.403743,1.44395,1.482948,1.52151,1.557512,1.590404,1.622063,1.65425,1.687897,1.72352,1.763099,1.806499,1.850893,1.893201,1.931895,1.967377,2.001782,2.036715,2.071784,2.107266,2.143507,2.181209,2.221692,2.264807,2.309009,2.351913,2.392501,2.430096,2.465417,2.498416,2.529608,2.561347,2.594327,2.62946,2.667875,2.708116,2.749179,2.787527,2.820161,2.848887,2.87528,2.901217,2.927862,2.956313,2.988083
FAIR,FAIR_47,FACTS,0.327614,0.363792,0.395705,0.426283,0.458435,0.494859,0.534425,0.575419,0.61698,0.657683,0.696458,0.733009,0.767819,0.80215,0.836609,0.87139,0.906282,0.941365,0.978271,1.018533,1.060673,1.103526,1.145976,1.187523,1.228094,1.267029,1.305237,1.34407,1.384623,1.427529,1.474057,1.52407,1.576552,1.629979,1.681865,1.730888,1.777534,1.822773,1.867269,1.912229,1.959169,2.008746,2.059417,2.110022,2.160751,2.210349,2.2583,2.305486,2.352775,2.400831,2.45013,2.501977,2.556763,2.613204,2.66948,2.724264,2.777454,2.829995,2.882699,2.935444,2.98838,3.041771,3.096066,3.152158,3.210256,3.269696,3.32924,3.388049,3.445346,3.501062,3.55499,3.607161,3.658816,3.710577,3.763168,3.81754,3.873337,3.930106,3.985916,4.038551,4.088295,4.135728,4.181787,4.227326,4.273187,4.320565
FAIR,FAIR_48,FACTS,0.394487,0.430842,0.464727,0.498551,0.53445,0.574201,0.615932,0.657587,0.698811,0.738739,0.776931,0.813418,0.848537,0.883235,0.918009,0.953042,0.988603,1.025063,1.06359,1.105345,1.149253,1.194389,1.239862,1.285187,1.33024,1.374427,1.418231,1.462533,1.508211,1.555809,1.606365,1.659889,1.715674,1.772599,1.828737,1.882981,1.935838,1.988166,2.040315,2.093094,2.14761,2.204372,2.26224,2.320289,2.378612,2.436219,2.492493,2.547928,2.603192,2.65883,2.715255,2.773519,2.83402,2.895867,2.957701,3.018476,3.078011,3.136939,3.19586,3.254685,3.313522,3.372584,3.432225,3.493156,3.555594,3.619087,3.682503,3.745012,3.806023,3.865445,3.9231,3.978981,4.034021,4.088727,4.143697,4.199721,4.256596,4.314017,4.370578,4.424564,4.476114,4.52562,4.573775,4.62125,4.668721,4.717167
FAIR,FAIR_49,FACTS,0.272923,0.296999,0.316473,0.335517,0.356969,0.382743,0.412433,0.445033,0.479355,0.513692,0.546641,0.577683,0.607262,0.63665,0.666436,0.696781,0.727626,0.75915,0.792949,0.830526,0.870248,0.910842,0.951097,0.990469,1.028865,1.065579,1.101232,1.136989,1.174085,1.213242,1.255833,1.301745,1.349939,1.398853,1.44592,1.489807,1.531378,1.571892,1.611917,1.652615,1.695483,1.74113,1.787882,1.834493,1.881142,1.926504,1.96983,2.011896,2.053685,2.095942,2.139206,2.184867,2.233349,2.283319,2.332894,2.380716,2.426557,2.471325,2.515943,2.56034,2.604718,2.649388,2.694846,2.742042,2.791203,2.841644,2.89204,2.941517,2.989311,3.035405,3.079618,3.122017,3.163924,3.205996,3.248999,3.293921,3.340335,3.387735,3.434131,3.477249,3.517435,3.555325,3.591923,3.628132,3.66483,3.703265
FAIR,FAIR_50,FACTS,0.19796,0.215499,0.231056,0.2479,0.267941,0.292208,0.318471,0.344943,0.370938,0.395244,0.416932,0.436028,0.453444,0.470742,0.488462,0.506711,0.525721,0.5459,0.568641,0.5951,0.62308,0.651308,0.67859,0.704708,0.729719,0.753115,0.77565,0.798546,0.822967,0.849435,0.879139,0.91156,0.945468,0.979226,1.010435,1.038237,1.064353,1.090412,1.116812,1.144562,1.174909,1.208066,1.241949,1.275352,1.308618,1.340437,1.370314,1.399278,1.428403,1.458342,1.489497,1.523132,1.55933,1.596475,1.632648,1.666744,1.698825,1.730061,1.761449,1.792831,1.824394,1.856388,1.889262,1.923869,1.96022,1.997442,2.034018,2.069163,2.10237,2.133943,2.163844,2.192331,2.220834,2.249888,2.280128,2.312342,2.345804,2.379912,2.41254,2.441672,2.468147,2.492853,2.516919,2.541157,2.566319,2.593438
FAIR,FAIR_51,FACTS,0.349338,0.379848,0.406683,0.433012,0.461209,0.492973,0.527834,0.564869,0.603193,0.641345,0.678213,0.713397,0.747216,0.780779,0.81464,0.848968,0.883891,0.919701,0.957842,0.999746,1.044027,1.089509,1.135067,1.1801,1.224459,1.267414,1.309487,1.351728,1.395286,1.440882,1.489848,1.542209,1.597089,1.653093,1.707821,1.759909,1.810042,1.859336,1.908279,1.957927,2.009699,2.064249,2.120145,2.176235,2.232649,2.288147,2.341967,2.394743,2.447325,2.500399,2.554484,2.610893,2.670115,2.731012,2.791873,2.851381,2.909204,2.966065,3.022779,3.079288,3.135773,3.192531,3.250031,3.309183,3.370263,3.432703,3.495298,3.557187,3.617609,3.676448,3.733477,3.78868,3.843222,3.897722,3.952912,4.009761,4.067967,4.127102,4.185373,4.240608,4.292976,4.342968,4.39144,4.439223,4.487149,4.536427
FAIR,FAIR_52,FACTS,0.320029,0.350202,0.377177,0.403392,0.430889,0.461388,0.494622,0.529792,0.566255,0.602935,0.638978,0.674031,0.708259,0.742412,0.776877,0.811768,0.846969,0.882525,0.919545,0.959155,1.000466,1.042677,1.085007,1.127011,1.168576,1.209152,1.249092,1.289141,1.330135,1.372623,1.417603,1.465158,1.514703,1.565255,1.615069,1.663101,1.709711,1.75562,1.801168,1.84712,1.894525,1.943907,1.99429,2.044855,2.095686,2.145889,2.194862,2.243016,2.290948,2.339156,2.388033,2.438552,2.491119,2.544963,2.598868,2.651861,2.703708,2.754925,2.806064,2.857064,2.908038,2.959191,3.010858,3.063704,3.117958,3.173237,3.228605,3.283358,3.336928,3.389195,3.43997,3.489204,3.537717,3.585963,3.634483,3.68401,3.734356,3.785229,3.835363,3.883165,3.928696,3.972265,4.014462,4.055882,4.097136,4.139124
FAIR,FAIR_53,FACTS,0.316598,0.347372,0.374009,0.39963,0.427026,0.458406,0.493417,0.531059,0.570317,0.609719,0.648329,0.685882,0.722623,0.759541,0.797079,0.835333,0.87384,0.912457,0.952677,0.995911,1.040886,1.086576,1.131992,1.176675,1.220555,1.263031,1.304603,1.346258,1.389097,1.433787,1.481547,1.532336,1.585302,1.639122,1.691587,1.741508,1.789373,1.836096,1.882245,1.928887,1.977378,2.028316,2.080341,2.132408,2.184676,2.236015,2.285902,2.335078,2.384328,2.434256,2.485305,2.538653,2.594675,2.652245,2.709738,2.765955,2.820727,2.874839,2.929028,2.983199,3.037496,3.092163,3.14761,3.204645,3.263475,3.323518,3.383723,3.443364,3.501705,3.558637,3.613942,3.667616,3.720749,3.773889,3.827688,3.882999,3.939521,3.996849,4.053259,4.106749,4.157537,4.20612,4.253323,4.299911,4.346639,4.394594
FAIR,FAIR_54,FACTS,0.303942,0.332378,0.35632,0.379443,0.404629,0.434011,0.466743,0.501472,0.537215,0.572494,0.606335,0.638514,0.669437,0.700279,0.731556,0.763392,0.795672,0.828542,0.863516,0.901998,0.942438,0.983661,1.02455,1.064635,1.103847,1.141559,1.17849,1.215822,1.254654,1.295605,1.339904,1.387383,1.437029,1.487357,1.535974,1.58167,1.62529,1.668029,1.710427,1.753566,1.798829,1.846749,1.895731,1.94461,1.993566,2.041363,2.087341,2.132255,2.177026,2.222335,2.268671,2.31731,2.368609,2.421295,2.4736,2.524274,2.573177,2.621208,2.669204,2.717066,2.76496,2.813157,2.862101,2.912658,2.965012,3.018497,3.071758,3.123898,3.174242,3.222801,3.26943,3.314216,3.35841,3.402622,3.44756,3.494129,3.541895,3.590365,3.637675,3.681727,3.72289,3.76179,3.79938,3.836502,3.873969,3.912924
FAIR,FAIR_55,FACTS,0.30639,0.338508,0.367481,0.396285,0.427398,0.462956,0.501234,0.540224,0.579192,0.616775,0.651729,0.68367,0.713254,0.741921,0.770389,0.798924,0.827841,0.857601,0.889763,0.925807,0.964069,1.00325,1.042122,1.080122,1.117148,1.152485,1.186974,1.221941,1.258554,1.297482,1.340062,1.386147,1.434666,1.484025,1.531623,1.576098,1.618333,1.659613,1.700503,1.742167,1.786111,1.832945,1.880989,1.928982,1.977102,2.024009,2.069011,2.112929,2.156724,2.201126,2.246659,2.29471,2.345695,2.398269,2.450532,2.501108,2.549809,2.597579,2.645315,2.692927,2.740598,2.788629,2.837507,2.888179,2.94087,2.994885,3.04877,3.10155,3.152486,3.201574,3.24865,3.293788,3.338325,3.382932,3.428385,3.475685,3.524431,3.57413,3.622771,3.668049,3.710296,3.750141,3.788584,3.826529,3.864857,3.904822
FAIR,FAIR_56,FACTS,0.220884,0.239839,0.255008,0.270447,0.288334,0.310097,0.336047,0.365857,0.397796,0.429472,0.45851,0.483883,0.506336,0.527688,0.548805,0.56997,0.591545,0.614094,0.639626,0.670036,0.703052,0.736927,0.770016,0.801587,0.831506,0.858844,0.884447,0.909892,0.936833,0.966234,0.999918,1.037716,1.078236,1.119391,1.157777,1.191646,1.222516,1.252328,1.281755,1.312282,1.345849,1.383204,1.422068,1.460755,1.499488,1.536484,1.570726,1.603235,1.635329,1.667994,1.70194,1.739005,1.779727,1.822316,1.864253,1.90374,1.940346,1.975206,2.009634,2.043603,2.07743,2.111566,2.146692,2.184085,2.22405,2.265667,2.30714,2.347303,2.385213,2.420918,2.454228,2.485272,2.515836,2.546801,2.579184,2.614292,2.651539,2.690239,2.727726,2.760977,2.790464,2.817044,2.842057,2.866693,2.892111,2.919957
FAIR,FAIR_57,FACTS,0.252837,0.272175,0.288535,0.306225,0.327387,0.352918,0.382059,0.413907,0.446777,0.478423,0.507156,0.532647,0.555861,0.578794,0.602218,0.626308,0.651408,0.67808,0.708282,0.743729,0.78161,0.820104,0.857512,0.893344,0.927599,0.959482,0.989849,1.020308,1.052599,1.087615,1.127129,1.170648,1.216565,1.26264,1.305456,1.343581,1.379158,1.414423,1.449997,1.487341,1.528296,1.573337,1.619754,1.665816,1.711887,1.756132,1.797721,1.83795,1.878271,1.919642,1.962691,2.009227,2.05953,2.111487,2.162431,2.210683,2.256039,2.299919,2.34376,2.38746,2.431329,2.475772,2.521451,2.569603,2.620359,2.672595,2.724429,2.774796,2.822813,2.868714,2.912369,2.954038,2.995651,3.038016,3.082075,3.129016,3.178001,3.228238,3.276814,3.320766,3.360989,3.398588,3.435077,3.47164,3.509387,3.549858
FAIR,FAIR_58,FACTS,0.300385,0.332399,0.35968,0.385523,0.41296,0.444487,0.479459,0.516459,0.554846,0.593657,0.63212,0.669926,0.707247,0.74474,0.782714,0.821241,0.85987,0.898394,0.937871,0.979313,1.021955,1.065159,1.108301,1.151082,1.193465,1.235046,1.276302,1.317987,1.360771,1.405056,1.451626,1.500452,1.550961,1.602264,1.65287,1.701946,1.749635,1.796406,1.842631,1.88901,1.936455,1.985386,2.034929,2.084396,2.133895,2.182681,2.230315,2.277219,2.323937,2.370901,2.418438,2.467363,2.517968,2.569541,2.621027,2.671625,2.7213,2.770618,2.820021,2.86941,2.918848,2.968481,3.018568,3.069643,3.12185,3.174815,3.2277,3.279899,3.330935,3.380726,3.429128,3.476134,3.522468,3.568509,3.614708,3.661656,3.709127,3.756835,3.803684,3.84836,3.89101,3.931968,3.971788,4.010995,4.050109,4.089873
FAIR,FAIR_59,FACTS,0.264342,0.289996,0.312571,0.335831,0.362132,0.393187,0.427738,0.464312,0.501459,0.537041,0.569098,0.597097,0.62214,0.646353,0.67065,0.695306,0.720668,0.747313,0.777314,0.812513,0.850209,0.888563,0.925853,0.961506,0.995489,1.026954,1.05706,1.087617,1.120258,1.155826,1.196085,1.240573,1.287664,1.33508,1.3793,1.418755,1.455298,1.491042,1.526721,1.563892,1.604506,1.649153,1.695197,1.74088,1.786537,1.830309,1.871359,1.910979,1.950598,1.991193,2.03342,2.079128,2.128672,2.179969,2.230322,2.277967,2.322756,2.366142,2.409508,2.452739,2.496128,2.540085,2.585276,2.63297,2.683337,2.735277,2.786757,2.836574,2.883856,2.928827,2.971368,3.011727,3.051857,3.092623,3.135017,3.180294,3.227655,3.276308,3.323342,3.365704,3.404188,3.439863,3.474238,3.508534,3.543909,3.58197
FAIR,FAIR_60,FACTS,0.366861,0.403831,0.436743,0.46893,0.502762,0.540408,0.582083,0.627328,0.674408,0.720669,0.763708,0.80255,0.83796,0.872041,0.905835,0.939688,0.974034,1.009558,1.048726,1.093924,1.142577,1.192611,1.24205,1.289929,1.336036,1.379177,1.42068,1.462683,1.507073,1.554973,1.608572,1.667738,1.730836,1.795367,1.857169,1.913984,1.967106,2.018534,2.069196,2.120991,2.176389,2.236464,2.298643,2.360941,2.423627,2.484565,2.542701,2.599359,2.655999,2.713756,2.773461,2.837327,2.906074,2.977615,3.048929,3.117773,3.183646,3.247906,3.312046,3.376001,3.440124,3.504937,3.571259,3.640644,3.713515,3.788821,3.864564,3.9394,4.012081,4.082537,4.150448,4.215869,4.280878,4.346532,4.414071,4.485113,4.559118,4.635359,4.710624,4.781162,4.847362,4.91013,4.970987,5.031345,5.092606,5.156794
FAIR,FAIR_61,FACTS,0.255553,0.28136,0.304272,0.326759,0.35093,0.378432,0.408168,0.43883,0.469795,0.500041,0.528893,0.556263,0.582573,0.608811,0.635406,0.662469,0.689971,0.718075,0.747942,0.780626,0.814844,0.849674,0.884242,0.91822,0.951575,0.983843,1.015717,1.048199,1.082089,1.117809,1.156268,1.19726,1.239955,1.28317,1.325048,1.364698,1.402803,1.44029,1.477601,1.515588,1.555316,1.597163,1.639836,1.682431,1.72511,1.766916,1.807403,1.847227,1.887107,1.92756,1.968941,2.012226,2.057647,2.104167,2.150394,2.195382,2.239099,2.282305,2.325647,2.369021,2.412546,2.456417,2.500969,2.546861,2.594207,2.642458,2.690534,2.737745,2.783586,2.828101,2.871192,2.912951,2.954367,2.995903,3.038092,3.081617,3.126099,3.171139,3.215257,3.256844,3.296248,3.333988,3.370829,3.407419,3.444375,3.482561
FAIR,FAIR_62,FACTS,0.294714,0.32361,0.348539,0.372704,0.398749,0.428908,0.462262,0.497283,0.533199,0.568765,0.603073,0.635832,0.667336,0.698547,0.729931,0.761627,0.793429,0.825364,0.858772,0.894946,0.932729,0.971169,1.009349,1.046819,1.083498,1.11881,1.153185,1.187507,1.222784,1.259642,1.299217,1.341507,1.385749,1.430744,1.474454,1.515755,1.555185,1.593658,1.631636,1.670055,1.71014,1.752444,1.795723,1.839007,1.882423,1.924925,1.965934,2.006056,2.046026,2.08642,2.127671,2.170888,2.216455,2.26337,2.310157,2.355706,2.399814,2.443165,2.486446,2.529588,2.572735,2.616127,2.660151,2.705568,2.752593,2.800712,2.848866,2.896309,2.942407,2.987087,3.030173,3.071673,3.1126,3.153481,3.194937,3.237779,3.281723,3.326389,3.370233,3.411417,3.450129,3.486815,3.52223,3.557084,3.592084,3.628248
FAIR,FAIR_63,FACTS,0.309228,0.334958,0.355167,0.374808,0.397052,0.423977,0.456375,0.494101,0.535572,0.578576,0.621163,0.662398,0.702553,0.742919,0.784112,0.826286,0.868957,0.911978,0.957272,1.006728,1.05869,1.111756,1.164568,1.216423,1.267167,1.315922,1.362929,1.409192,1.456289,1.505239,1.557801,1.614083,1.67306,1.733039,1.791067,1.845477,1.897128,1.94742,1.996985,2.047168,2.09976,2.155595,2.212899,2.27025,2.327816,2.384061,2.43799,2.490365,2.542272,2.594584,2.647966,2.704072,2.763523,2.82491,2.8861,2.945459,3.002534,3.058211,3.113534,3.168459,3.223232,3.278241,3.334086,3.391914,3.452082,3.513885,3.575941,3.637278,3.696939,3.754783,3.810527,3.86415,3.917107,3.97017,4.02425,4.080556,4.13871,4.198178,4.256725,4.31164,4.363136,4.411823,4.458774,4.505021,4.551604,4.600032
FAIR,FAIR_64,FACTS,0.407102,0.445722,0.478663,0.509689,0.541759,0.577229,0.617572,0.663252,0.712984,0.764804,0.816915,0.868347,0.919183,0.970453,1.022671,1.075941,1.129837,1.184209,1.240783,1.301345,1.364564,1.429192,1.494007,1.558271,1.621773,1.683614,1.744292,1.804942,1.866894,1.931048,1.999019,2.071022,2.146204,2.223078,2.298912,2.372015,2.442725,2.512001,2.580415,2.649209,2.720095,2.793986,2.86945,2.945244,3.021516,3.096881,3.170457,3.242916,3.315159,3.387957,3.461927,3.538608,3.618685,3.701002,3.78367,3.865142,3.944954,4.023836,4.102659,4.181361,4.260132,4.339316,4.419459,4.50163,4.586236,4.672722,4.759913,4.846928,4.932822,5.017342,5.10014,5.181077,5.261381,5.341739,5.42299,5.506289,5.591431,5.678019,5.764062,5.847001,5.926826,6.003937,6.079188,6.153475,6.227735,6.303388
FAIR,FAIR_65,FACTS,0.323109,0.355298,0.384753,0.41416,0.445933,0.482007,0.519777,0.556737,0.592621,0.62657,0.658075,0.687216,0.714572,0.74137,0.768207,0.795292,0.82299,0.851766,0.88289,0.917563,0.954321,0.992048,1.029692,1.066791,1.103261,1.138507,1.173276,1.208701,1.245735,1.284903,1.327299,1.372751,1.420326,1.468661,1.515565,1.559921,1.602497,1.644377,1.686033,1.728435,1.772832,1.819705,1.867602,1.915457,1.963428,2.010389,2.055786,2.100338,2.144858,2.18995,2.236047,2.284302,2.335039,2.387098,2.438867,2.489203,2.537988,2.586042,2.634109,2.682088,2.730118,2.77844,2.827452,2.877942,2.930078,2.983256,3.036233,3.088184,3.138479,3.187118,3.233958,3.27907,3.32359,3.368072,3.413162,3.459688,3.507279,3.555503,3.602662,3.64684,3.688364,3.727798,3.766008,3.803761,3.841795,3.881157
FAIR,FAIR_66,FACTS,0.278921,0.304754,0.325209,0.344084,0.364246,0.387741,0.415393,0.447134,0.481406,0.516216,0.550139,0.582672,0.614157,0.645815,0.678156,0.711273,0.744829,0.778833,0.814988,0.854866,0.896761,0.939385,0.981516,1.022646,1.062712,1.101028,1.138509,1.176548,1.216339,1.258549,1.304525,1.354066,1.406047,1.458821,1.509736,1.557456,1.602707,1.646673,1.690049,1.734115,1.780461,1.829721,1.880159,1.930511,1.980998,2.030262,2.077681,2.124164,2.170698,2.218014,2.266627,2.317934,2.372315,2.428348,2.484068,2.538088,2.590264,2.641605,2.693047,2.74449,2.796125,2.848253,2.901367,2.956425,3.013629,3.072239,3.130971,3.188996,3.245504,3.300469,3.353695,3.405251,3.456496,3.508083,3.560775,3.615558,3.671997,3.729577,3.786195,3.839497,3.889869,3.93798,3.984871,4.031456,4.078621,4.127623
FAIR,FAIR_67,FACTS,0.326511,0.360744,0.390807,0.419522,0.449639,0.483522,0.519977,0.557419,0.595121,0.631808,0.666695,0.699684,0.731227,0.762518,0.794108,0.826158,0.858635,0.891733,0.926925,0.965592,1.006237,1.047711,1.088921,1.129393,1.169053,1.207273,1.245005,1.283582,1.323998,1.366803,1.413161,1.462892,1.514992,1.567993,1.61953,1.66838,1.715024,1.760398,1.805141,1.850404,1.897618,1.947379,1.998187,2.048936,2.099818,2.149642,2.197955,2.245631,2.293499,2.342176,2.392104,2.44451,2.499738,2.55654,2.613177,2.668404,2.722132,2.775273,2.82861,2.882028,2.935673,2.989795,3.044822,3.101596,3.160304,3.220299,3.280469,3.340078,3.398374,3.455293,3.510633,3.564428,3.617862,3.671511,3.726051,3.782365,3.840108,3.89885,3.95673,4.01165,4.063915,4.114096,4.163098,4.21173,4.260777,4.311364
FAIR,FAIR_68,FACTS,0.293023,0.320835,0.343408,0.3646,0.387268,0.413554,0.44456,0.480417,0.519612,0.560053,0.599842,0.638045,0.674918,0.711664,0.748853,0.786622,0.824665,0.862982,0.903357,0.947539,0.993977,1.041355,1.088404,1.134466,1.179395,1.22237,1.264053,1.305716,1.348707,1.393876,1.442778,1.495445,1.55086,1.607399,1.66227,1.71389,1.762876,1.810401,1.857105,1.904287,1.953653,2.006005,2.059711,2.11346,2.167425,2.220182,2.270931,2.320479,2.369806,2.419701,2.47076,2.524504,2.581494,2.6404,2.699222,2.756426,2.811635,2.865705,2.919597,2.973251,3.026885,3.080851,3.135696,3.192481,3.251529,3.312176,3.373162,3.433603,3.492588,3.54997,3.60547,3.659059,3.71208,3.765244,3.81939,3.875637,3.933653,3.99296,4.051447,4.10657,4.15851,4.207823,4.255498,4.302487,4.349751,4.398688
FAIR,FAIR_69,FACTS,0.27592,0.301869,0.324108,0.345875,0.369665,0.397295,0.427932,0.460336,0.493679,0.526651,0.558261,0.588205,0.616859,0.6453,0.674037,0.703223,0.732799,0.762916,0.794943,0.830182,0.867301,0.905239,0.942984,0.980064,1.01639,1.051357,1.085519,1.119884,1.155482,1.19292,1.233358,1.276718,1.322132,1.368283,1.412994,1.455107,1.495244,1.534398,1.573064,1.612233,1.653188,1.696471,1.740705,1.784844,1.829035,1.872162,1.913632,1.954121,1.994433,2.035181,2.076818,2.120513,2.166636,2.214081,2.261257,2.307003,2.351136,2.394422,2.437606,2.480613,2.523596,2.566809,2.610663,2.655959,2.702898,2.75091,2.798889,2.846086,2.891825,2.936051,2.978585,3.01946,3.059771,3.100073,3.141015,3.183441,3.227023,3.271351,3.314754,3.355293,3.393227,3.429071,3.463658,3.49775,3.532092,3.56775
FAIR,FAIR_70,FACTS,0.252619,0.274249,0.289775,0.304691,0.32253,0.345456,0.37427,0.408636,0.446555,0.485597,0.523664,0.559842,0.594558,0.629221,0.664426,0.700294,0.736375,0.772637,0.811044,0.853393,0.897797,0.942834,0.987148,1.030186,1.071887,1.111493,1.149562,1.187341,1.226346,1.26746,1.312298,1.360712,1.411499,1.462858,1.511859,1.557038,1.599539,1.640911,1.681828,1.72364,1.768065,1.81576,1.864738,1.913559,1.962449,2.009877,2.054996,2.09873,2.142237,2.186372,2.231742,2.279936,2.331391,2.384526,2.437147,2.487714,2.535937,2.582868,2.629619,2.676129,2.722651,2.769551,2.817405,2.867304,2.919482,2.973119,3.02674,3.079396,3.130216,3.179207,3.226174,3.271213,3.315864,3.360866,3.407079,3.455613,3.505926,3.557411,3.607732,3.65428,3.697511,3.738192,3.777502,3.816471,3.856097,3.897789
FAIR,FAIR_71,FACTS,0.387601,0.422964,0.453563,0.483199,0.514518,0.54944,0.588981,0.633374,0.681157,0.730077,0.777908,0.823466,0.867031,0.909985,0.953044,0.996419,1.040266,1.084974,1.132524,1.184946,1.240519,1.29769,1.354949,1.411412,1.466825,1.520127,1.57194,1.62364,1.676799,1.732458,1.792499,1.857101,1.925189,1.99494,2.063094,2.127682,2.189539,2.250154,2.310149,2.370952,2.434526,2.501865,2.571155,2.640859,2.711128,2.780281,2.847207,2.912672,2.977777,3.043445,3.1104,3.180459,3.254386,3.330749,3.407267,3.482112,3.55466,3.625735,3.696434,3.766712,3.836832,3.907223,3.97855,4.05209,4.128305,4.206507,4.285173,4.363179,4.439458,4.513786,4.585809,4.655429,4.724167,4.792867,4.862538,4.93455,5.008617,5.08424,5.159028,5.22996,5.297105,5.361001,5.422715,5.483338,5.543994,5.606362
FAIR,FAIR_72,FACTS,0.333435,0.367669,0.395203,0.421708,0.452056,0.489212,0.529678,0.570403,0.610947,0.650432,0.689,0.727155,0.765251,0.804317,0.844556,0.885903,0.927473,0.969102,1.012496,1.058913,1.106603,1.154668,1.202206,1.249175,1.295674,1.341325,1.387236,1.434633,1.48418,1.536085,1.591197,1.648923,1.708165,1.76752,1.825013,1.880033,1.93327,1.985665,2.037943,2.09117,2.146496,2.204119,2.262267,2.320014,2.377737,2.43436,2.489718,2.54482,2.600488,2.657184,2.715175,2.775483,2.838089,2.901575,2.964338,3.025528,3.08566,3.145931,3.206897,3.268203,3.329889,3.392084,3.455121,3.519675,3.585701,3.652426,3.718613,3.783639,3.847008,3.908939,3.969357,4.02848,4.087508,4.146839,4.206975,4.26854,4.330881,4.393502,4.454596,4.512552,4.568211,4.622359,4.675961,4.729661,4.78405,4.839947
FAIR,FAIR_73,FACTS,0.342011,0.37934,0.414308,0.449223,0.486616,0.528669,0.572403,0.615014,0.656406,0.695914,0.7332,0.768436,0.802194,0.835618,0.869254,0.903293,0.937819,0.973087,1.010345,1.050745,1.092978,1.136075,1.179114,1.221723,1.263855,1.304998,1.3459,1.387638,1.431056,1.47661,1.525271,1.57685,1.630481,1.684916,1.738175,1.789272,1.838731,1.887409,1.935817,1.984893,2.035804,2.089,2.14316,2.197339,2.251704,2.305246,2.357589,2.409477,2.46162,2.514533,2.56858,2.624784,2.683403,2.743354,2.80316,2.861795,2.919262,2.976382,3.03379,3.09135,3.14916,3.207413,3.266453,3.326976,3.389111,3.45229,3.515421,3.577787,3.638793,3.698423,3.756534,3.813186,3.869403,3.925674,3.98257,4.040824,4.100093,4.159985,4.218935,4.27521,4.329134,4.38123,4.432291,4.483007,4.534039,4.586319
FAIR,FAIR_74,FACTS,0.19484,0.211336,0.22593,0.241557,0.259791,0.281617,0.305681,0.330693,0.355751,0.379501,0.400911,0.419886,0.437215,0.454354,0.471841,0.489794,0.508463,0.528248,0.550487,0.576326,0.603723,0.631431,0.658283,0.684008,0.708635,0.731644,0.753824,0.776399,0.80048,0.826593,0.855903,0.887974,0.921644,0.955339,0.986704,1.014826,1.041217,1.067399,1.093805,1.121444,1.15157,1.18446,1.218167,1.251511,1.284787,1.316727,1.346807,1.375983,1.405278,1.435347,1.466599,1.500278,1.536524,1.573821,1.610317,1.644894,1.677568,1.709431,1.741442,1.773472,1.805707,1.8384,1.871994,1.907328,1.94445,1.982549,2.020173,2.056537,2.091127,2.124199,2.155705,2.185872,2.216069,2.24684,2.278822,2.312814,2.348162,2.3843,2.419194,2.450845,2.479972,2.507391,2.534176,2.561129,2.589001,2.618827
FAIR,FAIR_75,FACTS,0.367658,0.400759,0.42872,0.45626,0.486719,0.522791,0.562878,0.604803,0.647378,0.688659,0.72724,0.762769,0.795898,0.828336,0.860882,0.893774,0.927158,0.961442,0.998646,1.040675,1.08536,1.131026,1.17609,1.219851,1.262188,1.302198,1.340704,1.379237,1.419408,1.462157,1.509267,1.560575,1.614728,1.669692,1.722138,1.770353,1.815687,1.859944,1.903817,1.948778,1.99674,2.048455,2.101717,2.154885,2.208186,2.259884,2.308998,2.356531,2.403761,2.451649,2.500885,2.553265,2.609321,2.667306,2.724765,2.779939,2.832536,2.883748,2.934781,2.985548,3.036316,3.087488,3.139706,3.194199,3.251254,3.309967,3.368421,3.425346,3.479841,3.531956,3.581514,3.628643,3.675094,3.721737,3.769575,3.819894,3.872119,3.92558,3.977685,4.025486,4.069445,4.110401,4.149662,4.188395,4.227738,4.269302
